,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
10,misoginia,10,"(2645, 5)","(662, 5)",0.7869969125026527,0.7958619210977702,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2645, 5)",0.7804962526545445,0.010021099812416563,0.766631876822432,0.7958229693798782,"[0.782530984017359, 0.773058773058773, 0.766631876822432, 0.7844366599942809, 0.7958229693798782]"
11,misoginia,11,"(2645, 5)","(662, 5)",0.7915331745118979,0.7920740423098913,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(2645, 5)",0.7828118436067071,0.009530392082835296,0.7711487788571205,0.7939037161739528,"[0.7939037161739528, 0.7711487788571205, 0.7724731182795699, 0.7844798010120937, 0.792053803710798]"
12,misoginia,12,"(2645, 5)","(662, 5)",0.7945600584154802,0.795890508862207,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2645, 5)",0.7823953535926197,0.008220461070885511,0.7704264804513354,0.7957178408993393,"[0.7844366599942808, 0.7787995210950482, 0.7704264804513354, 0.7825962655230947, 0.7957178408993393]"
13,misoginia,13,"(2645, 5)","(662, 5)",0.7900297323630954,0.7939608347627216,"['meoffendes21', 'metwo22', 'haha18']",13,"(2645, 5)",0.7812550155915199,0.011329150152888275,0.7646797153024911,0.7939479053877793,"[0.7863405497950152, 0.7711847744878297, 0.7646797153024911, 0.7901221329844841, 0.7939479053877793]"
14,misoginia,14,"(2645, 5)","(662, 5)",0.7930282180307853,0.7977630074328188,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(2645, 5)",0.7827785813898803,0.008932226997257976,0.7722706922282172,0.7976852993634216,"[0.78446131411906, 0.7749958002266091, 0.7722706922282172, 0.7844798010120937, 0.7976852993634216]"
15,misoginia,15,"(2645, 5)","(662, 5)",0.7930282180307853,0.7996569468267583,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(2645, 5)",0.7835481365832896,0.009603556297040705,0.7731171727569052,0.7995639119245068,"[0.78446131411906, 0.7731171727569052, 0.774221084080239, 0.7863772000357366, 0.7995639119245068]"
16,misoginia,16,"(2645, 5)","(662, 5)",0.7915331745118979,0.7939679817038308,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(2645, 5)",0.7820587268562085,0.00849600373820568,0.7706239227111307,0.7939390690610203,"[0.7882184729768373, 0.7749314436693995, 0.7706239227111307, 0.7825807258626544, 0.7939390690610203]"
17,misoginia,17,"(2645, 5)","(662, 5)",0.7945544328523051,0.7958762149799886,"['davincis22', 'exist21', 'metwo22']",17,"(2645, 5)",0.7801453033245914,0.011957634019998463,0.761745782098942,0.7957820989419503,"[0.7825807258626543, 0.761745782098942, 0.7723752151462995, 0.7882426945731114, 0.7957820989419503]"
18,misoginia,18,"(2645, 5)","(662, 5)",0.7869969125026527,0.7958619210977702,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2645, 5)",0.7793400656448363,0.01140538918364372,0.7627249403448337,0.7958229693798782,"[0.782530984017359, 0.7711847744878297, 0.7627249403448337, 0.7844366599942809, 0.7958229693798782]"
19,misoginia,19,"(2645, 5)","(662, 5)",0.7869969125026527,0.7977558604917095,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2645, 5)",0.7831927271295105,0.010892707962067746,0.7706239227111307,0.7977055449330783,"[0.792024075027163, 0.7711487788571205, 0.7706239227111307, 0.78446131411906, 0.7977055449330783]"
20,misoginia,20,"(2645, 5)","(662, 5)",0.7945450562290053,0.7958619210977702,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(2645, 5)",0.7828101354444146,0.010373076610102873,0.7674027046446534,0.7958229693798782,"[0.7882426945731114, 0.7674027046446534, 0.7743214514897414, 0.7882608571346885, 0.7958229693798782]"
21,misoginia,21,"(2645, 5)","(662, 5)",0.7915331745118979,0.790180102915952,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2645, 5)",0.7793507367311114,0.00949035222621374,0.7627249403448337,0.7901671330095734,"[0.7863405497950152, 0.7768411268411268, 0.7627249403448337, 0.7806799336650083, 0.7901671330095734]"
22,misoginia,22,"(2645, 5)","(662, 5)",0.7915331745118979,0.7977630074328188,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2645, 5)",0.7808975653998137,0.009311683873920994,0.7704264804513354,0.7976852993634216,"[0.7787995210950482, 0.7749958002266091, 0.7704264804513354, 0.7825807258626544, 0.7976852993634216]"
23,misoginia,23,"(2645, 5)","(662, 5)",0.7915236599970791,0.7977630074328188,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2645, 5)",0.7827889695144823,0.00959254089908461,0.7711847744878297,0.7976852993634216,"[0.7825807258626543, 0.7711847744878297, 0.774221084080239, 0.7882729637782669, 0.7976852993634216]"
24,misoginia,24,"(2645, 5)","(662, 5)",0.7885119161714906,0.7939751286449399,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2645, 5)",0.7813131266244241,0.008404556606907782,0.7693555765217143,0.7939243401654723,"[0.7806799336650083, 0.7693555765217143, 0.7762652329749103, 0.7863405497950153, 0.7939243401654723]"
25,misoginia,25,"(2645, 5)","(662, 5)",0.7884887489159706,0.7977487135506003,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2645, 5)",0.7824451299249114,0.011310199145044322,0.7687738255610651,0.797720003573662,"[0.792024075027163, 0.7711487788571205, 0.7687738255610651, 0.7825589666055466, 0.797720003573662]"
26,misoginia,26,"(2645, 5)","(662, 5)",0.7960608736727526,0.7958833619210979,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2645, 5)",0.7805227032053035,0.010907815978760156,0.7674559067922304,0.7957528957528958,"[0.78446131411906, 0.7674559067922304, 0.7685814687320711, 0.7863619306302603, 0.7957528957528958]"
27,misoginia,27,"(2645, 5)","(662, 5)",0.7900067321626216,0.7920740423098913,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2645, 5)",0.7805387307607887,0.008359577396769702,0.7706239227111307,0.792053803710798,"[0.7844058344058344, 0.7711487788571205, 0.7706239227111307, 0.78446131411906, 0.792053803710798]"
28,misoginia,28,"(2645, 5)","(662, 5)",0.7960720422231502,0.8015580331618068,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2645, 5)",0.7804716385125767,0.01223132214572581,0.7655745203991193,0.8014100973553524,"[0.7787773834160778, 0.7655745203991193, 0.7721595313980532, 0.7844366599942809, 0.8014100973553524]"
29,misoginia,29,"(2645, 5)","(662, 5)",0.7869969125026527,0.7977487135506003,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2645, 5)",0.7793441306564102,0.012503554973776225,0.7608842268396281,0.797720003573662,"[0.782530984017359, 0.7711487788571205, 0.7608842268396281, 0.7844366599942809, 0.797720003573662]"
30,misoginia,30,"(2645, 5)","(662, 5)",0.7915388828039431,0.7901872498570612,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2645, 5)",0.7801115486086736,0.010692476743798113,0.7627249403448337,0.7901581345483785,"[0.78446131411906, 0.7730912210466114, 0.7627249403448337, 0.7901221329844841, 0.7901581345483785]"
31,misoginia,31,"(2645, 5)","(662, 5)",0.7900297323630954,0.797770154373928,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2645, 5)",0.7827868395961898,0.009182052406337583,0.7731366326443092,0.7976592633900644,"[0.7882184729768373, 0.7731366326443092, 0.774221084080239, 0.7806987448894989, 0.7976592633900644]"
32,misoginia,32,"(2645, 5)","(662, 5)",0.790018232892686,0.7977630074328188,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2645, 5)",0.7812773804297015,0.009410795592220403,0.7704264804513354,0.7976852993634216,"[0.7787995210950482, 0.7749958002266091, 0.7704264804513354, 0.7844798010120937, 0.7976852993634216]"
33,misoginia,33,"(2645, 5)","(662, 5)",0.7930508872931227,0.7958833619210979,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2645, 5)",0.7797230984629316,0.01200024382723009,0.7627249403448337,0.7957528957528958,"[0.7863405497950152, 0.7693357923028535, 0.7627249403448337, 0.78446131411906, 0.7957528957528958]"
34,misoginia,34,"(2645, 5)","(662, 5)",0.7900297323630954,0.790180102915952,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2645, 5)",0.7812557350639995,0.010468328089486537,0.7646797153024911,0.7901671330095734,"[0.7882184729768373, 0.7730912210466114, 0.7646797153024911, 0.7901221329844841, 0.7901671330095734]"
35,misoginia,35,"(2645, 5)","(662, 5)",0.7945600584154802,0.790180102915952,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2645, 5)",0.7793379405242622,0.00859706466383806,0.7645648491113217,0.7901671330095734,"[0.7844366599942808, 0.7768411268411268, 0.7645648491113217, 0.7806799336650083, 0.7901671330095734]"
36,misoginia,36,"(2645, 5)","(662, 5)",0.7930471094275903,0.7921026300743282,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2645, 5)",0.7824220914557865,0.009746497367594533,0.7674326338476716,0.791970541970542,"[0.7882426945731114, 0.7674326338476716, 0.7743214514897414, 0.7901431353978664, 0.791970541970542]"
37,misoginia,37,"(2645, 5)","(662, 5)",0.7930471094275904,0.795890508862207,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2645, 5)",0.7805215913549967,0.010540468330930874,0.7686810035842293,0.7957178408993393,"[0.7882184729768373, 0.7693357923028535, 0.7686810035842293, 0.7806548470117243, 0.7957178408993393]"
38,misoginia,38,"(2645, 5)","(662, 5)",0.7854906578310832,0.7977773013150372,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2645, 5)",0.7820248882903869,0.010598391448159052,0.7704264804513354,0.7976274325430734,"[0.7901221329844841, 0.7712371115598364, 0.7704264804513354, 0.7807112839132051, 0.7976274325430734]"
39,misoginia,39,"(2645, 5)","(662, 5)",0.7930508872931228,0.790180102915952,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2645, 5)",0.779731623304981,0.010009737753900126,0.7627249403448337,0.7901671330095734,"[0.7882184729768373, 0.7749668443310062, 0.7627249403448337, 0.7825807258626544, 0.7901671330095734]"
40,misoginia,40,"(2645, 5)","(662, 5)",0.7930471094275903,0.7996640937678674,"['exist21', 'metwo22', 'haha18']",40,"(2645, 5)",0.7801331956987692,0.013495870872054427,0.761745782098942,0.7995352495352497,"[0.7788153310104529, 0.761745782098942, 0.7704264804513354, 0.7901431353978664, 0.7995352495352497]"
41,misoginia,41,"(2645, 5)","(662, 5)",0.7869969125026527,0.7958762149799886,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2645, 5)",0.7843434294835184,0.008324401283626265,0.7744152628316079,0.7957820989419503,"[0.7882426945731114, 0.7750343964978111, 0.7744152628316079, 0.7882426945731114, 0.7957820989419503]"
42,misoginia,42,"(2645, 5)","(662, 5)",0.7945544328523051,0.7996569468267583,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2645, 5)",0.7816687805949165,0.012470164449590813,0.7655275950814984,0.7995639119245068,"[0.7825807258626543, 0.7655275950814984, 0.7705285347080566, 0.7901431353978664, 0.7995639119245068]"
43,misoginia,43,"(2645, 5)","(662, 5)",0.7885119161714906,0.7939679817038308,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2645, 5)",0.7820527381063309,0.01052596507984939,0.7673661140448415,0.7939390690610203,"[0.792024075027163, 0.7673661140448415, 0.7724731182795699, 0.78446131411906, 0.7939390690610203]"
44,misoginia,44,"(2645, 5)","(662, 5)",0.797583081570997,0.795890508862207,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2645, 5)",0.7797184367561029,0.012580991567553578,0.7617730313947504,0.7957178408993393,"[0.7863130538605352, 0.7617730313947504, 0.7684752037653542, 0.7863130538605352, 0.7957178408993393]"
45,misoginia,45,"(2645, 5)","(662, 5)",0.7945544328523051,0.8034376786735278,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2645, 5)",0.7805443652657216,0.015052106721800337,0.7610967741935484,0.8033457249070632,"[0.7825807258626543, 0.7674559067922304, 0.7610967741935484, 0.7882426945731114, 0.8033457249070632]"
46,misoginia,46,"(2645, 5)","(662, 5)",0.7854906578310832,0.797770154373928,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2645, 5)",0.784313953198636,0.009020956857054462,0.7712371115598364,0.7976592633900644,"[0.7863405497950152, 0.7712371115598364, 0.7781143682714265, 0.7882184729768373, 0.7976592633900644]"
47,misoginia,47,"(2645, 5)","(662, 5)",0.7945319275183715,0.795854774156661,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2645, 5)",0.7828208492755915,0.010259249260534542,0.7692764192764193,0.7958346436433288,"[0.7863619306302604, 0.7692764192764193, 0.7724731182795699, 0.7901581345483785, 0.7958346436433288]"
48,misoginia,48,"(2645, 5)","(662, 5)",0.790018232892686,0.7939608347627216,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2645, 5)",0.7827822908197625,0.01029832332894927,0.766631876822432,0.7939479053877793,"[0.7901221329844841, 0.7749668443310062, 0.766631876822432, 0.7882426945731114, 0.7939479053877793]"
49,misoginia,49,"(2645, 5)","(662, 5)",0.7930471094275904,0.7977773013150372,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2645, 5)",0.7801292807803311,0.010941323566440841,0.7655275950814984,0.7976274325430734,"[0.78446131411906, 0.7655275950814984, 0.7723752151462995, 0.7806548470117243, 0.7976274325430734]"
50,misoginia,50,"(2645, 5)","(662, 5)",0.7885119161714906,0.7958619210977702,[],50,"(2645, 5)",0.7797426661678649,0.01313592367204431,0.7628372731935283,0.7958229693798782,"[0.7863405497950152, 0.7654940654940655, 0.7628372731935283, 0.7882184729768373, 0.7958229693798782]"
51,semeval2018_sadness,0,"(1350, 6)","(641, 6)",0.45045186266074216,0.4664762246361959,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(1350, 6)",0.45419269044897315,0.011960332018932101,0.43626786014098795,0.4688833576847937,"[0.4599732371266345, 0.44450891870230913, 0.4613300785901404, 0.4688833576847937, 0.43626786014098795]"
52,semeval2018_sadness,1,"(1350, 6)","(641, 6)",0.4577544167233245,0.44275423584067775,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(1350, 6)",0.44459580766645945,0.026082666357332356,0.4058825851759294,0.48342503667710274,"[0.44984037701429, 0.4552052038129149, 0.48342503667710274, 0.42862583565206025, 0.4058825851759294]"
53,semeval2018_sadness,2,"(1350, 6)","(641, 6)",0.4498207776911565,0.45814652080344337,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(1350, 6)",0.45664629059158524,0.022025151082633282,0.42785160786723453,0.4826512650487427,"[0.44740164805954286, 0.4431408158608302, 0.4826512650487427, 0.482186116121576, 0.42785160786723453]"
54,semeval2018_sadness,3,"(1350, 6)","(641, 6)",0.45153441181855075,0.4531709025073444,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(1350, 6)",0.46537866258538096,0.031198072280468777,0.4205768944724768,0.5091111591111591,"[0.476585677906084, 0.44068984200223715, 0.5091111591111591, 0.47992973943494777, 0.4205768944724768]"
55,semeval2018_sadness,4,"(1350, 6)","(641, 6)",0.46939273133956705,0.4576202432192389,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(1350, 6)",0.4707686019749726,0.03701883309847124,0.41864052099278726,0.5323572517070969,"[0.45827022375215143, 0.4627836176192231, 0.5323572517070969, 0.4817913958036045, 0.41864052099278726]"
56,semeval2018_sadness,5,"(1350, 6)","(641, 6)",0.45634584105747666,0.46192440390790457,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(1350, 6)",0.4626808632233602,0.035041042256369045,0.41937525461855923,0.5193946583022282,"[0.4502091503267974, 0.44109911406423036, 0.5193946583022282, 0.4833261388049859, 0.41937525461855923]"
57,semeval2018_sadness,6,"(1350, 6)","(641, 6)",0.47841268613479665,0.4690713175514108,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(1350, 6)",0.46330784068008624,0.018408187062528527,0.43507525791539636,0.48881590297166333,"[0.45357934830461266, 0.47563289016014265, 0.48881590297166333, 0.4634358040486164, 0.43507525791539636]"
58,semeval2018_sadness,7,"(1350, 6)","(641, 6)",0.46097646703680134,0.4487066167930587,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(1350, 6)",0.4527197695490533,0.021235700923726453,0.41870123608310683,0.4840387649312599,"[0.4565829868193514, 0.45924543849897115, 0.4840387649312599, 0.445030421412577, 0.41870123608310683]"
59,semeval2018_sadness,8,"(1350, 6)","(641, 6)",0.4610050563181942,0.4599249760879962,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(1350, 6)",0.454134938425333,0.016109164723696497,0.42470238095238094,0.46896821074790823,"[0.46766021370799515, 0.45094939630026215, 0.46896821074790823, 0.4583944904181185, 0.42470238095238094]"
60,semeval2018_sadness,9,"(1350, 6)","(641, 6)",0.47152548452281356,0.46967018514722964,"['davincis22', 'exist21', 'meoffendes21']",9,"(1350, 6)",0.4601805347660758,0.025582808317994338,0.43492573769525733,0.5046126433873145,"[0.4394371931133072, 0.45026609901123527, 0.5046126433873145, 0.47166100062326477, 0.43492573769525733]"
61,semeval2018_sadness,10,"(1350, 6)","(641, 6)",0.4375622642875741,0.45970720605315296,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(1350, 6)",0.45256183575980924,0.015922753889659025,0.42283755149449903,0.46749544143596333,"[0.4587289766970618, 0.4503196563322043, 0.46749544143596333, 0.46342755283931747, 0.42283755149449903]"
62,semeval2018_sadness,11,"(1350, 6)","(641, 6)",0.46254092605875663,0.45703632062581134,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(1350, 6)",0.461123708328541,0.02516308459221857,0.4276049780172587,0.5052506412831845,"[0.45171072345220237, 0.45880940490694544, 0.5052506412831845, 0.46224279398311396, 0.4276049780172587]"
63,semeval2018_sadness,12,"(1350, 6)","(641, 6)",0.45295637616550444,0.4487066167930587,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(1350, 6)",0.45416483689714815,0.019815232170348723,0.4173670761313712,0.47707324259766093,"[0.46006849960299834, 0.4611248371119051, 0.45519052904180535, 0.47707324259766093, 0.4173670761313712]"
64,semeval2018_sadness,13,"(1350, 6)","(641, 6)",0.45363386843956455,0.4676707573273211,"['meoffendes21', 'metwo22', 'haha18']",13,"(1350, 6)",0.46618236592532536,0.015481337833501373,0.44287053530070664,0.4896803688709682,"[0.47332128143323593, 0.4589864846656019, 0.4896803688709682, 0.46605315935611435, 0.44287053530070664]"
65,semeval2018_sadness,14,"(1350, 6)","(641, 6)",0.4586459332735192,0.4695100601216097,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(1350, 6)",0.45937443323228966,0.021252007703858353,0.43410038494225867,0.4983455721379979,"[0.4541317289775544, 0.45081782321021124, 0.4983455721379979, 0.4594766568934261, 0.43410038494225867]"
66,semeval2018_sadness,15,"(1350, 6)","(641, 6)",0.4435017385249269,0.46720532725285235,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(1350, 6)",0.46951564325071315,0.032758692945931527,0.42713989620354087,0.5258815958815959,"[0.4559054826374104, 0.45913919413919413, 0.5258815958815959, 0.4795120473918246, 0.42713989620354087]"
67,semeval2018_sadness,16,"(1350, 6)","(641, 6)",0.4526872716745728,0.444402456104393,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(1350, 6)",0.4441404511642186,0.01777551579344589,0.41786871506420403,0.4701456343057309,"[0.4701456343057309, 0.43251522792059816, 0.45202517327030955, 0.44814750526025027, 0.41786871506420403]"
68,semeval2018_sadness,17,"(1350, 6)","(641, 6)",0.46260657152646006,0.47048682277789167,"['davincis22', 'exist21', 'metwo22']",17,"(1350, 6)",0.47044558169712475,0.021981990481455122,0.4370144176781545,0.5001258940300686,"[0.46731455647366027, 0.4600302503446519, 0.5001258940300686, 0.48774278995908876, 0.4370144176781545]"
69,semeval2018_sadness,18,"(1350, 6)","(641, 6)",0.457018331119159,0.4492905393864863,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(1350, 6)",0.4551120433273287,0.02390632520152445,0.408753732215412,0.47399793806673973,"[0.4569254993347561, 0.47104894589414714, 0.4648341011255885, 0.47399793806673973, 0.408753732215412]"
70,semeval2018_sadness,19,"(1350, 6)","(641, 6)",0.46406684489434924,0.45257203491152564,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(1350, 6)",0.45085141253887573,0.024218860970023504,0.421339372908637,0.4775346743105854,"[0.42317821067821065, 0.45839468850601073, 0.4738101162909346, 0.4775346743105854, 0.421339372908637]"
71,semeval2018_sadness,20,"(1350, 6)","(641, 6)",0.44941769351931354,0.47397434583589537,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(1350, 6)",0.46218234503576705,0.020147397921984594,0.4403463378628215,0.49882151231505767,"[0.4484446474578054, 0.4584048882813414, 0.49882151231505767, 0.46489433926180923, 0.4403463378628215]"
72,semeval2018_sadness,21,"(1350, 6)","(641, 6)",0.44891371030934935,0.46371780419484865,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(1350, 6)",0.46058271115336324,0.023640610724437853,0.4270895391758665,0.49578923921029183,"[0.44514256320996426, 0.47453446423747214, 0.49578923921029183, 0.46035774993322165, 0.4270895391758665]"
73,semeval2018_sadness,22,"(1350, 6)","(641, 6)",0.45333607101271933,0.47174220297875247,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(1350, 6)",0.45664495083035356,0.012633823493487751,0.43471910072402953,0.4716232155372898,"[0.4519760268630057, 0.46381439393939394, 0.4716232155372898, 0.4610920170880488, 0.43471910072402953]"
